Latitude (decimal degrees):	31.668
Longitude (decimal degrees):	-106.288
Elevation (m):	1112
Radiation database:	PVGIS-ERA5


Slope: 54 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	0.4
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200803:1930,245.41,721.19,99.0,41.18,75.26,33.16,0.9,0.0
20200803:2030,259.33,784.48,109.8,39.05,67.27,34.45,0.55,0.0
20200803:2130,273.78,841.53,116.91,34.33,55.65,35.43,0.83,0.0
20200803:2230,270.62,814.4,134.95,27.13,43.1,36.04,1.03,0.0
20200803:2330,251.98,750.53,130.75,18.99,30.35,36.16,0.9,0.0
20200804:0030,189.48,515.48,126.76,9.5,17.53,36.01,0.9,0.0
20200804:0130,114.33,316.7,63.54,2.24,5.13,35.36,1.24,0.0
20200804:0230,0.0,0.0,0.0,0.0,0.0,34.9,1.59,0.0
20200804:0330,0.0,0.0,0.0,0.0,0.0,34.09,0.97,0.0
20200804:0430,0.0,0.0,0.0,0.0,0.0,32.66,1.45,0.0
20200804:0530,0.0,0.0,0.0,0.0,0.0,31.18,2.34,0.0
20200804:0630,0.0,0.0,0.0,0.0,0.0,29.8,2.0,0.0
20200804:0730,0.0,0.0,0.0,0.0,0.0,28.77,1.24,0.0
20200804:0830,0.0,0.0,0.0,0.0,0.0,28.48,1.03,0.0
20200804:0930,0.0,0.0,0.0,0.0,0.0,27.18,1.24,0.0
20200804:1030,0.0,0.0,0.0,0.0,0.0,26.02,1.38,0.0
20200804:1130,0.0,0.0,0.0,0.0,0.0,25.79,0.97,0.0
20200804:1230,0.0,0.0,5.51,0.32,0.62,25.75,0.48,0.0
20200804:1330,183.29,481.98,105.72,6.74,12.87,25.33,0.69,0.0
20200804:1430,249.56,703.76,122.23,15.52,25.47,26.36,0.76,0.0
20200804:1530,278.5,818.44,123.91,24.31,38.22,29.34,1.1,0.0
20200804:1630,281.23,840.09,122.96,31.74,50.88,31.93,1.1,0.0
20200804:1730,271.2,810.63,109.84,37.37,62.97,34.3,1.52,0.0
20200804:1830,251.54,741.06,103.88,40.64,72.86,36.15,1.72,0.0
20200804:1930,246.18,721.41,99.78,41.04,75.0,36.94,2.14,0.0
20200804:2030,245.13,686.23,141.57,35.97,67.08,37.83,2.0,0.0
20200804:2130,248.51,696.97,152.85,30.56,55.5,38.22,1.86,0.0
20200804:2230,243.73,657.98,179.45,24.42,42.97,38.35,1.86,0.0
20200804:2330,227.26,614.89,161.22,17.27,30.21,38.28,2.0,0.0
20200805:0030,205.78,580.38,130.07,10.16,17.38,37.46,0.83,0.0
20200805:0130,100.24,274.43,62.57,2.11,4.97,37.05,1.24,0.0
20200805:0230,0.0,0.0,0.0,0.0,0.0,36.15,2.69,0.0
20200805:0330,0.0,0.0,0.0,0.0,0.0,34.29,3.45,0.0
20200805:0430,0.0,0.0,0.0,0.0,0.0,32.63,2.97,0.0
20200805:0530,0.0,0.0,0.0,0.0,0.0,31.4,2.83,0.0
20200805:0630,0.0,0.0,0.0,0.0,0.0,30.17,2.83,0.0
20200805:0730,0.0,0.0,0.0,0.0,0.0,29.02,3.17,0.0
20200805:0830,0.0,0.0,0.0,0.0,0.0,28.41,2.62,0.0
20200805:0930,0.0,0.0,0.0,0.0,0.0,27.26,2.14,0.0
20200805:1030,0.0,0.0,0.0,0.0,0.0,26.09,1.93,0.0
20200805:1130,0.0,0.0,0.0,0.0,0.0,25.45,1.79,0.0
20200805:1230,0.09,0.0,6.1,0.36,0.49,25.08,1.66,0.0
20200805:1330,166.53,408.28,114.06,6.34,12.76,24.52,1.72,0.0
20200805:1430,246.86,669.98,138.6,15.34,25.37,27.04,1.38,0.0
20200805:1530,281.11,815.01,127.09,24.27,38.12,30.36,1.86,0.0
20200805:1630,286.63,848.03,119.28,31.8,50.77,32.71,2.07,0.0
20200805:1730,273.9,812.43,111.43,37.41,62.83,34.91,2.07,0.0
20200805:1830,251.98,736.73,105.86,40.36,72.64,36.8,2.21,0.0
20200805:1930,230.98,600.01,168.79,37.8,74.74,36.59,1.86,0.0
20200805:2030,222.89,491.95,259.84,32.65,66.89,37.33,1.52,0.0
20200805:2130,202.04,489.34,189.36,24.96,55.34,37.71,1.38,0.0
20200805:2230,227.58,612.96,164.02,22.7,42.82,37.62,1.45,0.0
20200805:2330,206.77,562.18,137.96,15.61,30.07,37.58,1.59,0.0
20200806:0030,161.92,416.79,125.86,8.41,17.23,37.17,1.38,0.0
20200806:0130,94.58,263.38,53.46,1.91,4.8,36.61,1.66,0.0
20200806:0230,0.0,0.0,0.0,0.0,0.0,35.78,2.14,0.0
20200806:0330,0.0,0.0,0.0,0.0,0.0,34.67,2.97,0.0
20200806:0430,0.0,0.0,0.0,0.0,0.0,33.34,3.1,0.0
20200806:0530,0.0,0.0,0.0,0.0,0.0,32.3,2.9,0.0
20200806:0630,0.0,0.0,0.0,0.0,0.0,31.51,2.55,0.0
20200806:0730,0.0,0.0,0.0,0.0,0.0,29.42,2.83,0.0
20200806:0830,0.0,0.0,0.0,0.0,0.0,28.71,2.76,0.0
20200806:0930,0.0,0.0,0.0,0.0,0.0,28.09,2.97,0.0
20200806:1030,0.0,0.0,0.0,0.0,0.0,27.54,2.83,0.0
20200806:1130,0.0,0.0,0.0,0.0,0.0,27.47,2.69,0.0
20200806:1230,0.0,0.0,4.39,0.26,0.37,27.41,2.76,0.0
20200806:1330,76.92,165.15,81.44,4.19,12.64,27.02,2.34,0.0
20200806:1430,67.66,108.56,111.78,6.77,25.26,29.0,1.24,0.0
20200806:1530,100.08,109.46,215.16,12.68,38.02,31.43,0.41,0.0
20200806:1630,214.67,459.23,266.28,25.41,50.66,32.9,0.28,0.0
20200806:1730,199.74,460.71,203.4,27.27,62.68,34.39,0.69,0.0
20200806:1830,178.4,312.68,274.66,27.79,72.42,35.16,0.97,0.0
20200806:1930,181.29,398.5,183.47,28.37,74.47,34.67,2.41,0.0
20200806:2030,167.12,333.09,206.76,23.78,66.68,35.44,2.28,0.0
20200806:2130,222.6,489.12,261.07,27.76,55.17,35.31,1.17,0.0
20200806:2230,176.45,402.14,185.18,18.25,42.67,36.0,0.97,0.0
20200806:2330,161.29,378.34,148.52,12.77,29.93,35.97,2.62,0.0
20200807:0030,143.2,348.69,119.14,7.59,17.08,35.07,2.48,0.0
20200807:0130,58.94,163.88,38.17,1.46,4.63,33.94,0.07,0.0
20200807:0230,0.0,0.0,0.0,0.0,0.0,33.26,1.59,0.0
20200807:0330,0.0,0.0,0.0,0.0,0.0,32.35,1.52,0.0
20200807:0430,0.0,0.0,0.0,0.0,0.0,30.98,1.24,0.0
20200807:0530,0.0,0.0,0.0,0.0,0.0,29.86,2.14,0.0
20200807:0630,0.0,0.0,0.0,0.0,0.0,28.6,2.21,0.0
20200807:0730,0.0,0.0,0.0,0.0,0.0,26.02,3.38,0.0
20200807:0830,0.0,0.0,0.0,0.0,0.0,26.02,2.28,0.0
20200807:0930,0.0,0.0,0.0,0.0,0.0,25.23,1.79,0.0
20200807:1030,0.0,0.0,0.0,0.0,0.0,24.52,2.14,0.0
20200807:1130,0.0,0.0,0.0,0.0,0.0,23.59,1.66,0.0
20200807:1230,0.0,0.0,4.92,0.29,0.24,24.19,0.48,0.0
20200807:1330,178.98,456.56,106.06,6.42,12.53,22.96,1.1,0.0
20200807:1430,250.8,700.3,123.81,15.35,25.16,25.24,0.83,0.0
20200807:1530,277.89,818.77,123.37,24.14,37.92,27.84,0.69,0.0
20200807:1630,281.2,848.28,115.94,31.57,50.55,30.24,0.69,0.0
20200807:1730,272.79,816.01,106.3,37.17,62.53,32.42,1.24,0.0
20200807:1830,246.28,653.04,176.83,39.13,72.2,34.19,1.03,0.0
20200807:1930,244.66,740.25,98.97,41.36,74.2,34.98,0.34,0.0
20200807:2030,238.52,656.36,173.47,35.66,66.47,35.94,0.14,0.0
20200807:2130,251.18,690.13,188.82,31.43,55.0,36.39,0.55,0.0
20200807:2230,201.63,517.2,165.41,20.24,42.52,36.6,0.83,0.0
20200807:2330,217.39,604.97,139.77,16.3,29.77,36.17,0.83,0.0
20200808:0030,126.38,308.28,111.79,7.01,16.91,36.33,1.03,0.0
20200808:0130,69.56,198.3,39.02,1.49,4.46,35.59,0.21,0.0
20200808:0230,0.0,0.0,0.0,0.0,0.0,34.94,2.41,0.0
20200808:0330,0.0,0.0,0.0,0.0,0.0,33.46,3.66,0.0
20200808:0430,0.0,0.0,0.0,0.0,0.0,31.97,4.0,0.0
20200808:0530,0.0,0.0,0.0,0.0,0.0,30.82,3.59,0.0
20200808:0630,0.0,0.0,0.0,0.0,0.0,29.97,3.17,0.0
20200808:0730,0.0,0.0,0.0,0.0,0.0,29.07,3.24,0.0
20200808:0830,0.0,0.0,0.0,0.0,0.0,28.41,4.14,0.0
20200808:0930,0.0,0.0,0.0,0.0,0.0,28.13,4.62,0.0
20200808:1030,0.0,0.0,0.0,0.0,0.0,27.53,4.34,0.0
20200808:1130,0.0,0.0,0.0,0.0,0.0,26.86,3.59,0.0
20200808:1230,0.0,0.0,5.05,0.3,0.11,26.09,2.55,0.0
20200808:1330,153.4,377.09,103.46,5.8,12.42,25.04,1.86,0.0
20200808:1430,237.2,637.11,134.35,14.59,25.06,26.93,1.45,0.0
20200808:1530,253.98,673.25,160.85,21.85,37.81,29.37,1.86,0.0
20200808:1630,276.17,777.49,153.26,30.57,50.43,31.13,1.45,0.0
20200808:1730,257.64,741.03,136.88,35.29,62.38,32.86,0.69,0.0
20200808:1830,245.77,743.26,102.58,40.06,71.97,34.16,0.14,0.0
20200808:1930,241.34,734.69,99.84,40.91,73.92,35.27,0.07,0.0
20200808:2030,255.75,786.37,111.42,38.53,66.26,36.22,0.28,0.0
20200808:2130,254.44,751.3,153.07,32.07,54.83,36.87,0.21,0.0
20200808:2230,191.52,473.77,182.39,19.75,42.36,37.03,0.14,0.0
20200808:2330,197.96,534.72,144.9,15.16,29.62,36.69,0.34,0.0
20200809:0030,175.89,447.17,133.54,8.68,16.75,35.96,2.62,0.0
20200809:0130,99.12,271.38,53.8,1.82,4.28,34.13,3.17,0.0
20200809:0230,0.0,0.0,0.0,0.0,0.0,33.31,1.24,0.0
20200809:0330,0.0,0.0,0.0,0.0,0.0,32.88,1.59,0.0
20200809:0430,0.0,0.0,0.0,0.0,0.0,31.61,2.28,0.0
20200809:0530,0.0,0.0,0.0,0.0,0.0,30.47,2.07,0.0
20200809:0630,0.0,0.0,0.0,0.0,0.0,29.5,1.38,0.0
20200809:0730,0.0,0.0,0.0,0.0,0.0,28.66,1.66,0.0
20200809:0830,0.0,0.0,0.0,0.0,0.0,28.66,0.83,0.0
20200809:0930,0.0,0.0,0.0,0.0,0.0,28.35,0.69,0.0
20200809:1030,0.0,0.0,0.0,0.0,0.0,26.98,1.24,0.0
20200809:1130,0.0,0.0,0.0,0.0,0.0,26.66,1.17,0.0
20200809:1230,0.0,0.0,0.0,0.0,-0.02,23.88,2.07,0.0
20200809:1330,172.24,429.71,105.35,6.13,12.3,23.42,2.28,0.0
20200809:1430,242.27,632.64,146.03,14.76,24.95,26.47,2.21,0.0
20200809:1530,283.67,795.74,131.79,23.73,37.71,30.25,3.38,0.0
20200809:1630,285.22,815.95,126.75,30.79,50.31,32.53,3.17,0.0
20200809:1730,274.82,812.09,113.1,37.09,62.23,34.22,2.0,0.0
20200809:1830,252.62,728.51,120.89,39.99,71.73,35.78,1.66,0.0
20200809:1930,227.91,617.88,167.92,37.95,73.63,36.34,0.14,0.0
20200809:2030,178.86,367.29,235.7,26.24,66.03,36.96,0.21,0.0
20200809:2130,217.4,566.58,173.07,26.58,54.65,36.53,0.76,0.0
20200809:2230,235.31,605.94,186.48,23.03,42.2,36.59,2.21,0.0
20200809:2330,217.48,564.66,154.46,15.89,29.46,36.02,3.17,0.0
20200810:0030,170.38,443.57,118.42,8.23,16.58,35.41,2.21,0.0
20200810:0130,100.01,284.0,47.88,1.7,4.1,35.18,1.79,0.0
20200810:0230,0.0,0.0,0.0,0.0,0.0,34.55,1.1,0.0
20200810:0330,0.0,0.0,0.0,0.0,0.0,33.31,1.45,0.0
20200810:0430,0.0,0.0,0.0,0.0,0.0,31.51,1.52,0.0
20200810:0530,0.0,0.0,0.0,0.0,0.0,30.08,1.72,0.0
20200810:0630,0.0,0.0,0.0,0.0,0.0,28.59,2.21,0.0
20200810:0730,0.0,0.0,0.0,0.0,0.0,27.73,2.34,0.0
20200810:0830,0.0,0.0,0.0,0.0,0.0,26.86,2.48,0.0
20200810:0930,0.0,0.0,0.0,0.0,0.0,26.26,2.28,0.0
20200810:1030,0.0,0.0,0.0,0.0,0.0,25.99,1.72,0.0
20200810:1130,0.0,0.0,0.0,0.0,0.0,27.29,0.9,0.0
20200810:1230,0.0,0.0,0.0,0.0,-0.15,26.92,0.21,0.0
20200810:1330,181.38,479.52,103.85,6.39,12.19,26.36,0.83,0.0
20200810:1430,253.58,711.44,122.79,15.35,24.85,26.44,1.17,0.0
20200810:1530,282.6,829.95,122.05,24.2,37.6,30.31,1.66,0.0
20200810:1630,285.01,860.48,116.69,31.78,50.19,32.84,1.38,0.0
20200810:1730,271.25,827.12,108.62,37.41,62.07,34.9,1.03,0.0
20200810:1830,247.07,718.75,122.85,39.44,71.49,36.76,1.17,0.0
20200810:1930,229.84,613.27,163.0,37.32,73.35,37.2,1.24,0.0
20200810:2030,240.58,687.31,141.03,35.25,65.81,37.88,0.97,0.0
20200810:2130,253.82,754.99,144.22,31.68,54.46,38.22,0.55,0.0
20200810:2230,258.22,768.83,156.5,26.05,42.03,38.46,0.55,0.0
20200810:2330,228.6,636.66,162.58,17.28,29.29,38.47,0.9,0.0
20200811:0030,118.73,276.81,122.36,6.93,16.4,38.22,0.9,0.0
20200811:0130,92.76,264.09,50.07,1.67,3.92,37.27,0.69,0.0
20200811:0230,0.0,0.0,0.0,0.0,0.0,36.56,1.52,0.0
20200811:0330,0.0,0.0,0.0,0.0,0.0,35.08,2.48,0.0
20200811:0430,0.0,0.0,0.0,0.0,0.0,33.72,3.17,0.0
20200811:0530,0.0,0.0,0.0,0.0,0.0,32.6,3.52,0.0
20200811:0630,0.0,0.0,0.0,0.0,0.0,31.68,3.86,0.0
20200811:0730,0.0,0.0,0.0,0.0,0.0,28.58,4.14,0.0
20200811:0830,0.0,0.0,0.0,0.0,0.0,27.96,3.45,0.0
20200811:0930,0.0,0.0,0.0,0.0,0.0,27.35,2.9,0.0
20200811:1030,0.0,0.0,0.0,0.0,0.0,26.6,2.55,0.0
20200811:1130,0.0,0.0,0.0,0.0,0.0,25.82,2.55,0.0
20200811:1230,0.0,0.0,0.0,0.0,-0.28,25.04,2.55,0.0
20200811:1330,185.7,478.08,103.53,6.33,12.08,24.38,2.28,0.0
20200811:1430,257.24,712.72,123.06,15.32,24.74,26.84,2.07,0.0
20200811:1530,290.61,831.25,122.6,24.19,37.5,29.65,3.1,0.0
20200811:1630,292.47,863.76,116.22,31.8,50.07,31.82,2.34,0.0
20200811:1730,273.18,830.77,108.22,37.44,61.91,33.78,0.97,0.0
20200811:1830,248.84,765.55,99.81,40.5,71.25,35.73,0.21,0.0
20200811:1930,232.59,663.17,113.11,37.37,73.05,37.63,2.0,0.0
20200811:2030,257.38,706.17,174.22,37.26,65.57,38.46,2.0,0.0
20200811:2130,271.47,811.47,129.49,32.95,54.27,39.07,2.14,0.0
20200811:2230,272.71,832.69,123.29,26.58,41.85,39.14,1.93,0.0
20200811:2330,256.72,778.58,121.16,18.63,29.12,39.05,1.72,0.0
20200812:0030,171.67,454.69,126.36,8.37,16.22,38.73,1.59,0.0
20200812:0130,72.76,214.07,34.16,1.3,3.73,38.01,1.93,0.0
20200812:0230,0.0,0.0,0.0,0.0,0.0,37.06,2.41,0.0
20200812:0330,0.0,0.0,0.0,0.0,0.0,35.39,3.52,0.0
20200812:0430,0.0,0.0,0.0,0.0,0.0,33.91,4.48,0.0
20200812:0530,0.0,0.0,0.0,0.0,0.0,32.76,4.28,0.0
20200812:0630,0.0,0.0,0.0,0.0,0.0,31.9,4.14,0.0
20200812:0730,0.0,0.0,0.0,0.0,0.0,31.39,3.86,0.0
20200812:0830,0.0,0.0,0.0,0.0,0.0,30.72,4.07,0.0
20200812:0930,0.0,0.0,0.0,0.0,0.0,29.85,4.28,0.0
20200812:1030,0.0,0.0,0.0,0.0,0.0,29.01,4.41,0.0
20200812:1130,0.0,0.0,0.0,0.0,0.0,28.08,3.45,0.0
20200812:1230,0.0,0.0,0.0,0.0,-0.4,27.05,2.55,0.0
20200812:1330,177.93,456.84,104.39,6.15,11.96,25.97,2.21,0.0
20200812:1430,254.25,709.68,122.34,15.2,24.63,27.95,1.93,0.0
20200812:1530,284.76,817.25,128.12,23.96,37.39,30.76,2.62,0.0
20200812:1630,289.57,844.17,124.33,31.39,49.95,32.8,2.69,0.0
20200812:1730,274.7,794.93,120.09,36.39,61.75,34.85,2.83,0.0
20200812:1830,259.47,746.55,114.0,40.04,71.01,36.75,3.03,0.0
20200812:1930,202.53,496.75,170.4,31.72,72.76,37.74,2.21,0.0
20200812:2030,249.09,707.89,142.66,35.9,65.33,38.07,1.66,0.0
20200812:2130,242.66,694.83,141.1,29.35,54.07,38.87,1.52,0.0
20200812:2230,270.56,818.87,133.5,26.44,41.67,38.98,1.66,0.0
20200812:2330,250.41,730.42,147.95,18.36,28.95,38.98,1.52,0.0
20200813:0030,193.01,524.45,133.78,9.07,16.04,38.84,1.72,0.0
20200813:0130,77.74,220.6,43.9,1.44,3.53,38.23,2.07,0.0
20200813:0230,0.0,0.0,0.0,0.0,0.0,37.31,1.93,0.0
20200813:0330,0.0,0.0,0.0,0.0,0.0,35.94,1.86,0.0
20200813:0430,0.0,0.0,0.0,0.0,0.0,34.11,1.93,0.0
20200813:0530,0.0,0.0,0.0,0.0,0.0,32.82,1.66,0.0
20200813:0630,0.0,0.0,0.0,0.0,0.0,31.9,1.59,0.0
20200813:0730,0.0,0.0,0.0,0.0,0.0,30.34,2.83,0.0
20200813:0830,0.0,0.0,0.0,0.0,0.0,30.08,3.72,0.0
20200813:0930,0.0,0.0,0.0,0.0,0.0,29.93,4.97,0.0
20200813:1030,0.0,0.0,0.0,0.0,0.0,29.37,5.1,0.0
20200813:1130,0.0,0.0,0.0,0.0,0.0,28.4,4.41,0.0
20200813:1230,0.0,0.0,0.0,0.0,-0.53,27.35,3.86,0.0
20200813:1330,183.74,474.48,101.76,6.17,11.85,26.55,3.38,0.0
20200813:1430,258.13,712.64,121.87,15.19,24.53,28.2,2.97,0.0
20200813:1530,289.9,830.85,122.27,24.06,37.28,31.02,3.52,0.0
20200813:1630,294.28,864.65,116.1,31.68,49.83,33.69,3.38,0.0
20200813:1730,279.93,833.72,108.01,37.34,61.59,36.1,2.83,0.0
20200813:1830,245.27,667.5,152.09,37.81,70.76,37.92,2.62,0.0
20200813:1930,225.22,554.9,208.95,36.02,72.45,38.61,1.45,0.0
20200813:2030,251.12,724.51,151.05,36.79,65.08,39.17,1.1,0.0
20200813:2130,247.0,696.65,179.07,30.71,53.87,39.58,0.69,0.0
20200813:2230,214.76,567.23,181.41,21.63,41.49,39.58,0.69,0.0
20200813:2330,180.52,466.15,153.3,13.97,28.77,39.33,0.69,0.0
20200814:0030,182.48,503.11,124.82,8.61,15.85,39.08,0.9,0.0
20200814:0130,97.18,283.07,45.39,1.49,3.33,38.78,1.93,0.0
20200814:0230,0.0,0.0,0.0,0.0,0.0,37.57,2.28,0.0
20200814:0330,0.0,0.0,0.0,0.0,0.0,35.71,3.1,0.0
20200814:0430,0.0,0.0,0.0,0.0,0.0,34.42,3.72,0.0
20200814:0530,0.0,0.0,0.0,0.0,0.0,33.1,3.17,0.0
20200814:0630,0.0,0.0,0.0,0.0,0.0,31.74,2.34,0.0
20200814:0730,0.0,0.0,0.0,0.0,0.0,30.54,2.07,0.0
20200814:0830,0.0,0.0,0.0,0.0,0.0,29.2,1.93,0.0
20200814:0930,0.0,0.0,0.0,0.0,0.0,27.94,2.0,0.0
20200814:1030,0.0,0.0,0.0,0.0,0.0,27.07,1.86,0.0
20200814:1130,0.0,0.0,0.0,0.0,0.0,25.96,2.07,0.0
20200814:1230,0.0,0.0,0.0,0.0,-0.66,25.13,2.48,0.0
20200814:1330,176.3,447.05,103.23,5.97,11.74,24.93,2.76,0.0
20200814:1430,244.74,659.05,130.87,14.54,24.42,27.59,2.41,0.0
20200814:1530,265.77,748.22,125.34,22.18,37.17,31.99,3.1,0.0
20200814:1630,287.09,808.04,149.62,31.0,49.71,34.94,3.66,0.0
20200814:1730,277.5,804.24,128.06,36.86,61.42,37.22,3.31,0.0
20200814:1830,255.7,717.47,141.13,39.5,70.5,38.44,2.83,0.0
20200814:1930,237.7,655.08,148.14,37.94,72.15,38.95,2.0,0.0
20200814:2030,265.97,814.4,109.39,38.7,64.83,39.5,1.72,0.0
20200814:2130,262.75,779.1,147.34,32.17,53.66,39.91,1.38,0.0
20200814:2230,259.66,801.37,130.69,25.71,41.3,39.92,0.83,0.0
20200814:2330,229.5,665.41,145.38,16.98,28.58,39.84,0.83,0.0
20200815:0030,163.76,433.24,129.24,8.03,15.66,39.19,0.55,0.0
20200815:0130,51.28,149.61,31.77,1.12,3.13,38.68,0.9,0.0
20200815:0230,0.0,0.0,0.0,0.0,0.0,37.95,2.28,0.0
20200815:0330,0.0,0.0,0.0,0.0,0.0,36.38,3.1,0.0
20200815:0430,0.0,0.0,0.0,0.0,0.0,35.27,2.97,0.0
20200815:0530,0.0,0.0,0.0,0.0,0.0,34.2,2.55,0.0
20200815:0630,0.0,0.0,0.0,0.0,0.0,32.43,2.21,0.0
20200815:0730,0.0,0.0,0.0,0.0,0.0,30.49,2.07,0.0
20200815:0830,0.0,0.0,0.0,0.0,0.0,29.09,2.0,0.0
20200815:0930,0.0,0.0,0.0,0.0,0.0,28.16,1.93,0.0
20200815:1030,0.0,0.0,0.0,0.0,0.0,27.34,2.28,0.0
20200815:1130,0.0,0.0,0.0,0.0,0.0,26.97,2.62,0.0
20200815:1230,0.0,0.0,0.0,0.0,-0.79,26.8,3.24,0.0
20200815:1330,184.77,475.99,103.03,6.11,11.62,26.41,3.45,0.0
20200815:1430,254.27,690.49,129.83,14.93,24.32,28.83,3.31,0.0
20200815:1530,274.53,739.42,153.5,22.76,37.06,32.3,4.55,0.0
20200815:1630,269.54,708.74,166.89,28.52,49.58,34.8,5.38,0.0
20200815:1730,285.1,802.01,130.0,36.74,61.25,36.5,5.66,0.0
20200815:1830,269.01,775.16,103.43,40.4,70.25,37.93,5.38,0.0
20200815:1930,252.93,695.44,147.33,39.63,71.84,38.71,3.38,0.0
20200815:2030,263.52,731.76,167.91,37.46,64.57,39.17,2.55,0.0
20200815:2130,212.94,492.05,226.01,25.81,53.45,39.61,2.34,0.0
20200815:2230,193.73,422.56,229.96,19.91,41.1,39.39,2.14,0.0
20200815:2330,140.64,296.77,170.7,11.92,28.39,38.75,2.07,0.0
20200816:0030,68.31,131.17,101.14,5.26,15.46,38.28,2.41,0.0
20200816:0130,34.75,102.47,24.76,0.93,2.92,37.47,3.17,0.0
20200816:0230,0.0,0.0,0.0,0.0,0.0,36.22,2.9,0.0
20200816:0330,0.0,0.0,0.0,0.0,0.0,34.84,2.9,0.0
20200816:0430,0.0,0.0,0.0,0.0,0.0,33.31,2.9,0.0
20200816:0530,0.0,0.0,0.0,0.0,0.0,31.75,2.76,0.0
20200816:0630,0.0,0.0,0.0,0.0,0.0,30.58,2.55,0.0
20200816:0730,0.0,0.0,0.0,0.0,0.0,29.82,2.21,0.0
20200816:0830,0.0,0.0,0.0,0.0,0.0,28.61,2.48,0.0
20200816:0930,0.0,0.0,0.0,0.0,0.0,28.17,2.9,0.0
20200816:1030,0.0,0.0,0.0,0.0,0.0,27.97,3.79,0.0
20200816:1130,0.0,0.0,0.0,0.0,0.0,27.56,4.14,0.0
20200816:1230,0.0,0.0,0.0,0.0,-0.92,27.04,4.62,0.0
20200816:1330,47.62,102.18,56.29,2.94,11.51,26.87,4.83,0.0
20200816:1430,186.99,412.6,169.51,12.1,24.21,27.65,4.55,0.0
20200816:1530,257.8,646.1,171.49,21.19,36.95,29.95,5.31,0.0
20200816:1630,225.48,495.79,222.42,24.31,49.45,32.65,4.83,0.0
20200816:1730,197.7,359.28,270.14,25.89,61.08,33.98,4.55,0.0
20200816:1830,257.03,699.47,131.0,37.9,69.99,34.76,4.28,0.0
20200816:1930,221.71,529.94,183.61,33.23,71.52,35.77,4.14,0.0
20200816:2030,216.94,490.32,215.54,29.58,64.31,36.2,3.52,0.0
20200816:2130,184.67,386.93,212.15,21.98,53.23,36.24,3.31,0.0
20200816:2230,205.38,472.63,199.16,19.83,40.9,36.05,3.45,0.0
20200816:2330,127.82,258.69,147.13,10.5,28.2,34.19,6.76,0.0
20200817:0030,95.86,222.8,83.05,5.11,15.26,32.19,7.79,0.0
20200817:0130,79.26,215.99,40.88,1.24,2.71,30.96,7.52,0.0
20200817:0230,0.0,0.0,0.0,0.0,0.0,30.19,5.24,0.0
20200817:0330,0.0,0.0,0.0,0.0,0.0,29.54,4.21,0.0
20200817:0430,0.0,0.0,0.0,0.0,0.0,28.83,3.66,0.0
20200817:0530,0.0,0.0,0.0,0.0,0.0,27.95,3.17,0.0
20200817:0630,0.0,0.0,0.0,0.0,0.0,27.15,2.76,0.0
20200817:0730,0.0,0.0,0.0,0.0,0.0,26.43,3.52,0.0
20200817:0830,0.0,0.0,0.0,0.0,0.0,26.43,5.1,0.0
20200817:0930,0.0,0.0,0.0,0.0,0.0,25.89,5.24,0.0
20200817:1030,0.0,0.0,0.0,0.0,0.0,25.35,4.55,0.0
20200817:1130,0.0,0.0,0.0,0.0,0.0,24.84,3.86,0.0
20200817:1230,0.0,0.0,0.0,0.0,-1.05,24.76,3.66,0.0
20200817:1330,162.33,402.96,99.12,5.48,11.4,24.5,3.45,0.0
20200817:1430,250.69,655.12,139.44,14.53,24.1,26.08,3.45,0.0
20200817:1530,288.06,773.02,146.82,23.21,36.84,28.55,4.83,0.0
20200817:1630,295.04,775.34,170.04,30.5,49.32,30.33,5.24,0.0
20200817:1730,277.68,714.77,172.63,34.83,60.9,31.88,5.17,0.0
20200817:1830,252.94,663.42,138.75,36.41,69.72,33.15,5.24,0.0
20200817:1930,247.91,611.3,178.79,36.62,71.2,33.52,4.83,0.0
20200817:2030,280.9,776.28,131.31,37.49,64.04,34.27,5.24,0.0
20200817:2130,296.74,842.36,128.4,33.22,53.0,34.9,5.52,0.0
20200817:2230,252.69,643.59,174.65,22.9,40.7,34.97,5.72,0.0
20200817:2330,240.51,606.92,172.46,16.47,28.0,34.38,5.52,0.0
20200818:0030,140.21,319.34,130.07,7.0,15.05,33.72,5.03,0.0
20200818:0130,58.54,165.28,31.91,1.03,2.49,32.94,4.83,0.0
20200818:0230,0.0,0.0,0.0,0.0,0.0,31.86,4.41,0.0
20200818:0330,0.0,0.0,0.0,0.0,0.0,30.74,4.62,0.0
20200818:0430,0.0,0.0,0.0,0.0,0.0,29.61,4.62,0.0
20200818:0530,0.0,0.0,0.0,0.0,0.0,28.4,4.34,0.0
20200818:0630,0.0,0.0,0.0,0.0,0.0,27.53,4.21,0.0
20200818:0730,0.0,0.0,0.0,0.0,0.0,25.99,3.31,0.0
20200818:0830,0.0,0.0,0.0,0.0,0.0,25.21,2.76,0.0
20200818:0930,0.0,0.0,0.0,0.0,0.0,24.34,2.48,0.0
20200818:1030,0.0,0.0,0.0,0.0,0.0,23.49,2.21,0.0
20200818:1130,0.0,0.0,0.0,0.0,0.0,22.73,2.0,0.0
20200818:1230,0.0,0.0,0.0,0.0,-1.18,21.99,1.86,0.0
